,DayOfYear,DetailedQA,EVI,NDVI,RelativeAzimuth,SolarZenith,SummaryQA,ViewZenith,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b07
3759,227.0,2116.0,1495.0,3351.0,3014.0,2864.0,0.0,601.0,757.0,1535.0,418.0,1322.0
3760,234.0,2116.0,1664.0,3839.0,8722.0,2863.0,0.0,622.0,672.0,1527.0,369.0,1285.0
3761,234.0,2116.0,2158.0,4816.0,7161.0,2888.0,0.0,896.0,585.0,1685.0,331.0,965.0
3762,234.0,2116.0,2041.0,4279.0,13575.0,2916.0,0.0,1158.0,744.0,1847.0,374.0,1087.0
3763,234.0,2116.0,2140.0,4482.0,10710.0,2889.0,0.0,889.0,684.0,1810.0,372.0,1064.0
3764,234.0,2116.0,2465.0,4984.0,8451.0,2862.0,0.0,614.0,626.0,1895.0,374.0,949.0
3765,227.0,2116.0,2325.0,4801.0,11153.0,2888.0,0.0,901.0,667.0,1899.0,353.0,980.0
3766,234.0,2116.0,2679.0,5462.0,9136.0,2862.0,0.0,626.0,591.0,2009.0,310.0,832.0
3767,227.0,2116.0,3061.0,6055.0,12902.0,2790.0,0.0,232.0,528.0,2147.0,278.0,759.0
3768,227.0,2116.0,2468.0,4683.0,12943.0,2790.0,0.0,240.0,803.0,2188.0,394.0,1182.0
3769,227.0,2116.0,2247.0,3672.0,12879.0,2789.0,0.0,250.0,1217.0,2590.0,602.0,1760.0
3770,227.0,2116.0,1968.0,3157.0,4318.0,2941.0,0.0,608.0,1408.0,2691.0,638.0,1895.0
3771,227.0,2116.0,1548.0,2687.0,8611.0,2865.0,0.0,435.0,1320.0,2291.0,624.0,2102.0
3772,227.0,2116.0,2321.0,3664.0,12877.0,2787.0,0.0,273.0,1288.0,2770.0,600.0,2015.0
3773,227.0,2116.0,2469.0,3905.0,12912.0,2787.0,0.0,282.0,1244.0,2805.0,581.0,1897.0
3774,227.0,2116.0,2159.0,4139.0,282.0,3019.0,0.0,792.0,862.0,2071.0,425.0,1253.0
3775,236.0,2116.0,2185.0,4087.0,6.0,3018.0,0.0,793.0,875.0,2115.0,434.0,1266.0
3776,227.0,2116.0,2817.0,5060.0,8713.0,2865.0,0.0,430.0,776.0,2368.0,384.0,1089.0
3777,227.0,2116.0,1438.0,3223.0,13116.0,2788.0,0.0,257.0,778.0,1543.0,396.0,1606.0
3778,227.0,2116.0,1276.0,2635.0,13049.0,2788.0,0.0,267.0,961.0,1690.0,467.0,2023.0
3779,227.0,2116.0,2290.0,3805.0,13065.0,2787.0,0.0,271.0,1187.0,2656.0,504.0,1915.0
3780,227.0,2116.0,2633.0,4329.0,13094.0,2786.0,0.0,280.0,1056.0,2660.0,500.0,1526.0
3781,227.0,2116.0,2349.0,4865.0,13363.0,2789.0,0.0,233.0,670.0,1924.0,349.0,1040.0
3782,227.0,2185.0,1726.0,4300.0,13272.0,2788.0,1.0,240.0,584.0,1467.0,293.0,1229.0
3783,227.0,2185.0,1690.0,3965.0,13293.0,2788.0,1.0,247.0,665.0,1551.0,327.0,1457.0
3784,227.0,2116.0,1078.0,2455.0,9004.0,2864.0,0.0,430.0,894.0,1479.0,447.0,2158.0
3785,236.0,2185.0,1363.0,2760.0,4462.0,2940.0,1.0,607.0,1001.0,1790.0,465.0,2033.0
3786,227.0,2116.0,2284.0,3694.0,13267.0,2786.0,0.0,275.0,1264.0,2745.0,549.0,1935.0
3787,227.0,2116.0,2264.0,3720.0,9010.0,2862.0,0.0,446.0,1202.0,2621.0,555.0,1748.0
3788,227.0,2116.0,2349.0,4865.0,13363.0,2789.0,0.0,233.0,670.0,1924.0,349.0,1040.0
3789,227.0,2185.0,1726.0,4300.0,13272.0,2788.0,1.0,240.0,584.0,1467.0,293.0,1229.0
3790,227.0,2185.0,1690.0,3965.0,13293.0,2788.0,1.0,247.0,665.0,1551.0,327.0,1457.0
3791,227.0,2116.0,1078.0,2455.0,9004.0,2864.0,0.0,430.0,894.0,1479.0,447.0,2158.0
3792,236.0,2185.0,1363.0,2760.0,4462.0,2940.0,1.0,607.0,1001.0,1790.0,465.0,2033.0
3793,227.0,2116.0,2284.0,3694.0,13267.0,2786.0,0.0,275.0,1264.0,2745.0,549.0,1935.0
3794,227.0,2116.0,2264.0,3720.0,9010.0,2862.0,0.0,446.0,1202.0,2621.0,555.0,1748.0
3795,227.0,2116.0,2560.0,4525.0,13698.0,2788.0,0.0,232.0,906.0,2404.0,428.0,1535.0
3796,227.0,2116.0,3726.0,6006.0,13709.0,2787.0,0.0,241.0,723.0,2899.0,351.0,1194.0
3797,227.0,2116.0,3817.0,6416.0,13667.0,2787.0,0.0,250.0,603.0,2772.0,291.0,1017.0
3798,227.0,2116.0,1920.0,3817.0,13625.0,2786.0,0.0,257.0,798.0,1887.0,394.0,1644.0
3799,227.0,2116.0,2404.0,4045.0,13634.0,2786.0,0.0,264.0,1108.0,2583.0,522.0,1763.0
3800,227.0,2116.0,2179.0,3447.0,4859.0,2937.0,0.0,604.0,1344.0,2751.0,619.0,1940.0
3801,227.0,2116.0,2619.0,4292.0,9182.0,2861.0,0.0,442.0,1073.0,2677.0,505.0,1459.0
3802,227.0,2116.0,3061.0,6055.0,12902.0,2790.0,0.0,232.0,528.0,2147.0,278.0,759.0
3803,227.0,2116.0,2468.0,4683.0,12943.0,2790.0,0.0,240.0,803.0,2188.0,394.0,1182.0
3804,227.0,2116.0,2247.0,3672.0,12879.0,2789.0,0.0,250.0,1217.0,2590.0,602.0,1760.0
3805,227.0,2116.0,1968.0,3157.0,4318.0,2941.0,0.0,608.0,1408.0,2691.0,638.0,1895.0
3806,227.0,2116.0,1548.0,2687.0,8611.0,2865.0,0.0,435.0,1320.0,2291.0,624.0,2102.0
3807,227.0,2116.0,2321.0,3664.0,12877.0,2787.0,0.0,273.0,1288.0,2770.0,600.0,2015.0
3808,227.0,2116.0,2469.0,3905.0,12912.0,2787.0,0.0,282.0,1244.0,2805.0,581.0,1897.0
3809,227.0,2116.0,2159.0,4139.0,282.0,3019.0,0.0,792.0,862.0,2071.0,425.0,1253.0
3810,236.0,2116.0,2185.0,4087.0,6.0,3018.0,0.0,793.0,875.0,2115.0,434.0,1266.0
3811,227.0,2116.0,2817.0,5060.0,8713.0,2865.0,0.0,430.0,776.0,2368.0,384.0,1089.0
3812,227.0,2116.0,1438.0,3223.0,13116.0,2788.0,0.0,257.0,778.0,1543.0,396.0,1606.0
3813,227.0,2116.0,1276.0,2635.0,13049.0,2788.0,0.0,267.0,961.0,1690.0,467.0,2023.0
3814,227.0,2116.0,2290.0,3805.0,13065.0,2787.0,0.0,271.0,1187.0,2656.0,504.0,1915.0
3815,227.0,2116.0,2633.0,4329.0,13094.0,2786.0,0.0,280.0,1056.0,2660.0,500.0,1526.0
3816,227.0,2116.0,2349.0,4865.0,13363.0,2789.0,0.0,233.0,670.0,1924.0,349.0,1040.0
3817,227.0,2185.0,1726.0,4300.0,13272.0,2788.0,1.0,240.0,584.0,1467.0,293.0,1229.0
3818,227.0,2185.0,1690.0,3965.0,13293.0,2788.0,1.0,247.0,665.0,1551.0,327.0,1457.0
3819,227.0,2116.0,1078.0,2455.0,9004.0,2864.0,0.0,430.0,894.0,1479.0,447.0,2158.0
3820,236.0,2185.0,1363.0,2760.0,4462.0,2940.0,1.0,607.0,1001.0,1790.0,465.0,2033.0
3821,227.0,2116.0,2284.0,3694.0,13267.0,2786.0,0.0,275.0,1264.0,2745.0,549.0,1935.0
3822,227.0,2116.0,2264.0,3720.0,9010.0,2862.0,0.0,446.0,1202.0,2621.0,555.0,1748.0
3823,227.0,2116.0,2349.0,4865.0,13363.0,2789.0,0.0,233.0,670.0,1924.0,349.0,1040.0
3824,227.0,2185.0,1726.0,4300.0,13272.0,2788.0,1.0,240.0,584.0,1467.0,293.0,1229.0
3825,227.0,2185.0,1690.0,3965.0,13293.0,2788.0,1.0,247.0,665.0,1551.0,327.0,1457.0
3826,227.0,2116.0,1078.0,2455.0,9004.0,2864.0,0.0,430.0,894.0,1479.0,447.0,2158.0
3827,236.0,2185.0,1363.0,2760.0,4462.0,2940.0,1.0,607.0,1001.0,1790.0,465.0,2033.0
3828,227.0,2116.0,2284.0,3694.0,13267.0,2786.0,0.0,275.0,1264.0,2745.0,549.0,1935.0
3829,227.0,2116.0,2264.0,3720.0,9010.0,2862.0,0.0,446.0,1202.0,2621.0,555.0,1748.0
3830,227.0,2116.0,2560.0,4525.0,13698.0,2788.0,0.0,232.0,906.0,2404.0,428.0,1535.0
3831,227.0,2116.0,3726.0,6006.0,13709.0,2787.0,0.0,241.0,723.0,2899.0,351.0,1194.0
3832,227.0,2116.0,3817.0,6416.0,13667.0,2787.0,0.0,250.0,603.0,2772.0,291.0,1017.0
3833,227.0,2116.0,1920.0,3817.0,13625.0,2786.0,0.0,257.0,798.0,1887.0,394.0,1644.0
3834,227.0,2116.0,2404.0,4045.0,13634.0,2786.0,0.0,264.0,1108.0,2583.0,522.0,1763.0
3835,227.0,2116.0,2179.0,3447.0,4859.0,2937.0,0.0,604.0,1344.0,2751.0,619.0,1940.0
3836,227.0,2116.0,2619.0,4292.0,9182.0,2861.0,0.0,442.0,1073.0,2677.0,505.0,1459.0
3837,227.0,2116.0,3061.0,6055.0,12902.0,2790.0,0.0,232.0,528.0,2147.0,278.0,759.0
3838,227.0,2116.0,2468.0,4683.0,12943.0,2790.0,0.0,240.0,803.0,2188.0,394.0,1182.0
3839,227.0,2116.0,2247.0,3672.0,12879.0,2789.0,0.0,250.0,1217.0,2590.0,602.0,1760.0
3840,227.0,2116.0,1968.0,3157.0,4318.0,2941.0,0.0,608.0,1408.0,2691.0,638.0,1895.0
3841,227.0,2116.0,1548.0,2687.0,8611.0,2865.0,0.0,435.0,1320.0,2291.0,624.0,2102.0
3842,227.0,2116.0,2321.0,3664.0,12877.0,2787.0,0.0,273.0,1288.0,2770.0,600.0,2015.0
3843,227.0,2116.0,2469.0,3905.0,12912.0,2787.0,0.0,282.0,1244.0,2805.0,581.0,1897.0
3844,227.0,2116.0,2159.0,4139.0,282.0,3019.0,0.0,792.0,862.0,2071.0,425.0,1253.0
3845,236.0,2116.0,2185.0,4087.0,6.0,3018.0,0.0,793.0,875.0,2115.0,434.0,1266.0
3846,227.0,2116.0,2817.0,5060.0,8713.0,2865.0,0.0,430.0,776.0,2368.0,384.0,1089.0
3847,227.0,2116.0,1438.0,3223.0,13116.0,2788.0,0.0,257.0,778.0,1543.0,396.0,1606.0
3848,227.0,2116.0,1276.0,2635.0,13049.0,2788.0,0.0,267.0,961.0,1690.0,467.0,2023.0
3849,227.0,2116.0,2290.0,3805.0,13065.0,2787.0,0.0,271.0,1187.0,2656.0,504.0,1915.0
3850,227.0,2116.0,2633.0,4329.0,13094.0,2786.0,0.0,280.0,1056.0,2660.0,500.0,1526.0
3851,227.0,2116.0,2349.0,4865.0,13363.0,2789.0,0.0,233.0,670.0,1924.0,349.0,1040.0
3852,227.0,2185.0,1726.0,4300.0,13272.0,2788.0,1.0,240.0,584.0,1467.0,293.0,1229.0
3853,227.0,2185.0,1690.0,3965.0,13293.0,2788.0,1.0,247.0,665.0,1551.0,327.0,1457.0
3854,227.0,2116.0,1078.0,2455.0,9004.0,2864.0,0.0,430.0,894.0,1479.0,447.0,2158.0
3855,236.0,2185.0,1363.0,2760.0,4462.0,2940.0,1.0,607.0,1001.0,1790.0,465.0,2033.0
3856,227.0,2116.0,2284.0,3694.0,13267.0,2786.0,0.0,275.0,1264.0,2745.0,549.0,1935.0
3857,227.0,2116.0,2264.0,3720.0,9010.0,2862.0,0.0,446.0,1202.0,2621.0,555.0,1748.0
3858,227.0,2116.0,2349.0,4865.0,13363.0,2789.0,0.0,233.0,670.0,1924.0,349.0,1040.0
3859,227.0,2185.0,1726.0,4300.0,13272.0,2788.0,1.0,240.0,584.0,1467.0,293.0,1229.0
3860,227.0,2185.0,1690.0,3965.0,13293.0,2788.0,1.0,247.0,665.0,1551.0,327.0,1457.0
3861,227.0,2116.0,1078.0,2455.0,9004.0,2864.0,0.0,430.0,894.0,1479.0,447.0,2158.0
3862,236.0,2185.0,1363.0,2760.0,4462.0,2940.0,1.0,607.0,1001.0,1790.0,465.0,2033.0
3863,227.0,2116.0,2284.0,3694.0,13267.0,2786.0,0.0,275.0,1264.0,2745.0,549.0,1935.0
3864,227.0,2116.0,2264.0,3720.0,9010.0,2862.0,0.0,446.0,1202.0,2621.0,555.0,1748.0
3865,227.0,2116.0,2560.0,4525.0,13698.0,2788.0,0.0,232.0,906.0,2404.0,428.0,1535.0
3866,227.0,2116.0,3726.0,6006.0,13709.0,2787.0,0.0,241.0,723.0,2899.0,351.0,1194.0
3867,227.0,2116.0,3817.0,6416.0,13667.0,2787.0,0.0,250.0,603.0,2772.0,291.0,1017.0
3868,227.0,2116.0,1920.0,3817.0,13625.0,2786.0,0.0,257.0,798.0,1887.0,394.0,1644.0
3869,227.0,2116.0,2404.0,4045.0,13634.0,2786.0,0.0,264.0,1108.0,2583.0,522.0,1763.0
3870,227.0,2116.0,2179.0,3447.0,4859.0,2937.0,0.0,604.0,1344.0,2751.0,619.0,1940.0
3871,227.0,2116.0,2619.0,4292.0,9182.0,2861.0,0.0,442.0,1073.0,2677.0,505.0,1459.0
3872,227.0,2116.0,3061.0,6055.0,12902.0,2790.0,0.0,232.0,528.0,2147.0,278.0,759.0
3873,227.0,2116.0,2468.0,4683.0,12943.0,2790.0,0.0,240.0,803.0,2188.0,394.0,1182.0
3874,227.0,2116.0,2247.0,3672.0,12879.0,2789.0,0.0,250.0,1217.0,2590.0,602.0,1760.0
3875,227.0,2116.0,1968.0,3157.0,4318.0,2941.0,0.0,608.0,1408.0,2691.0,638.0,1895.0
3876,227.0,2116.0,1548.0,2687.0,8611.0,2865.0,0.0,435.0,1320.0,2291.0,624.0,2102.0
3877,227.0,2116.0,2321.0,3664.0,12877.0,2787.0,0.0,273.0,1288.0,2770.0,600.0,2015.0
3878,227.0,2116.0,2469.0,3905.0,12912.0,2787.0,0.0,282.0,1244.0,2805.0,581.0,1897.0
3879,227.0,2116.0,2159.0,4139.0,282.0,3019.0,0.0,792.0,862.0,2071.0,425.0,1253.0
3880,236.0,2116.0,2185.0,4087.0,6.0,3018.0,0.0,793.0,875.0,2115.0,434.0,1266.0
3881,227.0,2116.0,2817.0,5060.0,8713.0,2865.0,0.0,430.0,776.0,2368.0,384.0,1089.0
3882,227.0,2116.0,1438.0,3223.0,13116.0,2788.0,0.0,257.0,778.0,1543.0,396.0,1606.0
3883,227.0,2116.0,1276.0,2635.0,13049.0,2788.0,0.0,267.0,961.0,1690.0,467.0,2023.0
3884,227.0,2116.0,2290.0,3805.0,13065.0,2787.0,0.0,271.0,1187.0,2656.0,504.0,1915.0
3885,227.0,2116.0,2633.0,4329.0,13094.0,2786.0,0.0,280.0,1056.0,2660.0,500.0,1526.0
3886,227.0,2116.0,2349.0,4865.0,13363.0,2789.0,0.0,233.0,670.0,1924.0,349.0,1040.0
3887,227.0,2185.0,1726.0,4300.0,13272.0,2788.0,1.0,240.0,584.0,1467.0,293.0,1229.0
3888,227.0,2185.0,1690.0,3965.0,13293.0,2788.0,1.0,247.0,665.0,1551.0,327.0,1457.0
3889,227.0,2116.0,1078.0,2455.0,9004.0,2864.0,0.0,430.0,894.0,1479.0,447.0,2158.0
3890,236.0,2185.0,1363.0,2760.0,4462.0,2940.0,1.0,607.0,1001.0,1790.0,465.0,2033.0
3891,227.0,2116.0,2284.0,3694.0,13267.0,2786.0,0.0,275.0,1264.0,2745.0,549.0,1935.0
3892,227.0,2116.0,2264.0,3720.0,9010.0,2862.0,0.0,446.0,1202.0,2621.0,555.0,1748.0
3893,227.0,2116.0,2349.0,4865.0,13363.0,2789.0,0.0,233.0,670.0,1924.0,349.0,1040.0
3894,227.0,2185.0,1726.0,4300.0,13272.0,2788.0,1.0,240.0,584.0,1467.0,293.0,1229.0
3895,227.0,2185.0,1690.0,3965.0,13293.0,2788.0,1.0,247.0,665.0,1551.0,327.0,1457.0
3896,227.0,2116.0,1078.0,2455.0,9004.0,2864.0,0.0,430.0,894.0,1479.0,447.0,2158.0
3897,236.0,2185.0,1363.0,2760.0,4462.0,2940.0,1.0,607.0,1001.0,1790.0,465.0,2033.0
3898,227.0,2116.0,2284.0,3694.0,13267.0,2786.0,0.0,275.0,1264.0,2745.0,549.0,1935.0
3899,227.0,2116.0,2264.0,3720.0,9010.0,2862.0,0.0,446.0,1202.0,2621.0,555.0,1748.0
3900,227.0,2116.0,2560.0,4525.0,13698.0,2788.0,0.0,232.0,906.0,2404.0,428.0,1535.0
3901,227.0,2116.0,3726.0,6006.0,13709.0,2787.0,0.0,241.0,723.0,2899.0,351.0,1194.0
3902,227.0,2116.0,3817.0,6416.0,13667.0,2787.0,0.0,250.0,603.0,2772.0,291.0,1017.0
3903,227.0,2116.0,1920.0,3817.0,13625.0,2786.0,0.0,257.0,798.0,1887.0,394.0,1644.0
3904,227.0,2116.0,2404.0,4045.0,13634.0,2786.0,0.0,264.0,1108.0,2583.0,522.0,1763.0
3905,227.0,2116.0,2179.0,3447.0,4859.0,2937.0,0.0,604.0,1344.0,2751.0,619.0,1940.0
3906,227.0,2116.0,2619.0,4292.0,9182.0,2861.0,0.0,442.0,1073.0,2677.0,505.0,1459.0
3907,227.0,2116.0,3166.0,5364.0,14010.0,2800.0,0.0,218.0,751.0,2467.0,453.0,1137.0
3908,227.0,2116.0,2496.0,3996.0,9657.0,2875.0,0.0,412.0,1118.0,2589.0,595.0,1707.0
3909,227.0,2116.0,3166.0,5364.0,14010.0,2800.0,0.0,218.0,751.0,2467.0,453.0,1137.0
3910,227.0,2116.0,2496.0,3996.0,9657.0,2875.0,0.0,412.0,1118.0,2589.0,595.0,1707.0
3911,227.0,2116.0,3166.0,5364.0,14010.0,2800.0,0.0,218.0,751.0,2467.0,453.0,1137.0
3912,227.0,2116.0,2496.0,3996.0,9657.0,2875.0,0.0,412.0,1118.0,2589.0,595.0,1707.0
3913,227.0,2116.0,3166.0,5364.0,14010.0,2800.0,0.0,218.0,751.0,2467.0,453.0,1137.0
3914,227.0,2116.0,2496.0,3996.0,9657.0,2875.0,0.0,412.0,1118.0,2589.0,595.0,1707.0
3915,234.0,2116.0,3254.0,5775.0,12852.0,2868.0,0.0,741.0,616.0,2292.0,416.0,753.0
3916,227.0,2116.0,3277.0,5872.0,12212.0,2813.0,0.0,162.0,607.0,2338.0,366.0,803.0
3917,227.0,2116.0,3050.0,5755.0,12232.0,2813.0,0.0,171.0,590.0,2239.0,310.0,851.0
3918,227.0,2116.0,3708.0,6098.0,12247.0,2812.0,0.0,181.0,682.0,2789.0,354.0,1028.0
3919,227.0,2116.0,3711.0,6319.0,12482.0,2813.0,0.0,155.0,541.0,2396.0,419.0,586.0
3920,227.0,2116.0,3776.0,6688.0,12563.0,2813.0,0.0,164.0,512.0,2581.0,260.0,727.0
3921,227.0,2116.0,3478.0,6386.0,12450.0,2813.0,0.0,170.0,525.0,2405.0,275.0,782.0
3922,227.0,2116.0,3996.0,6741.0,12526.0,2812.0,0.0,179.0,540.0,2782.0,269.0,785.0
3923,234.0,2116.0,3254.0,5775.0,12852.0,2868.0,0.0,741.0,616.0,2292.0,416.0,753.0
3924,227.0,2116.0,3277.0,5872.0,12212.0,2813.0,0.0,162.0,607.0,2338.0,366.0,803.0
3925,227.0,2116.0,3050.0,5755.0,12232.0,2813.0,0.0,171.0,590.0,2239.0,310.0,851.0
3926,227.0,2116.0,3708.0,6098.0,12247.0,2812.0,0.0,181.0,682.0,2789.0,354.0,1028.0
3927,227.0,2116.0,3711.0,6319.0,12482.0,2813.0,0.0,155.0,541.0,2396.0,419.0,586.0
3928,227.0,2116.0,3776.0,6688.0,12563.0,2813.0,0.0,164.0,512.0,2581.0,260.0,727.0
3929,227.0,2116.0,3478.0,6386.0,12450.0,2813.0,0.0,170.0,525.0,2405.0,275.0,782.0
3930,227.0,2116.0,3996.0,6741.0,12526.0,2812.0,0.0,179.0,540.0,2782.0,269.0,785.0
3931,234.0,2116.0,3254.0,5775.0,12852.0,2868.0,0.0,741.0,616.0,2292.0,416.0,753.0
3932,227.0,2116.0,3277.0,5872.0,12212.0,2813.0,0.0,162.0,607.0,2338.0,366.0,803.0
3933,227.0,2116.0,3050.0,5755.0,12232.0,2813.0,0.0,171.0,590.0,2239.0,310.0,851.0
3934,227.0,2116.0,3708.0,6098.0,12247.0,2812.0,0.0,181.0,682.0,2789.0,354.0,1028.0
3935,227.0,2116.0,3711.0,6319.0,12482.0,2813.0,0.0,155.0,541.0,2396.0,419.0,586.0
3936,227.0,2116.0,3776.0,6688.0,12563.0,2813.0,0.0,164.0,512.0,2581.0,260.0,727.0
3937,227.0,2116.0,3478.0,6386.0,12450.0,2813.0,0.0,170.0,525.0,2405.0,275.0,782.0
3938,227.0,2116.0,3996.0,6741.0,12526.0,2812.0,0.0,179.0,540.0,2782.0,269.0,785.0
3939,234.0,2116.0,3254.0,5775.0,12852.0,2868.0,0.0,741.0,616.0,2292.0,416.0,753.0
3940,227.0,2116.0,3277.0,5872.0,12212.0,2813.0,0.0,162.0,607.0,2338.0,366.0,803.0
3941,227.0,2116.0,3050.0,5755.0,12232.0,2813.0,0.0,171.0,590.0,2239.0,310.0,851.0
3942,227.0,2116.0,3708.0,6098.0,12247.0,2812.0,0.0,181.0,682.0,2789.0,354.0,1028.0
3943,227.0,2116.0,3711.0,6319.0,12482.0,2813.0,0.0,155.0,541.0,2396.0,419.0,586.0
3944,227.0,2116.0,3776.0,6688.0,12563.0,2813.0,0.0,164.0,512.0,2581.0,260.0,727.0
3945,227.0,2116.0,3478.0,6386.0,12450.0,2813.0,0.0,170.0,525.0,2405.0,275.0,782.0
3946,227.0,2116.0,3996.0,6741.0,12526.0,2812.0,0.0,179.0,540.0,2782.0,269.0,785.0
3947,227.0,2116.0,2316.0,3952.0,14002.0,2781.0,0.0,376.0,1098.0,2534.0,484.0,1780.0
3948,227.0,2116.0,2228.0,3802.0,14000.0,2781.0,0.0,385.0,1127.0,2509.0,502.0,1798.0
3949,227.0,2116.0,2296.0,4096.0,13933.0,2781.0,0.0,394.0,996.0,2374.0,445.0,1674.0
3950,227.0,2116.0,2360.0,4342.0,13934.0,2780.0,0.0,403.0,931.0,2312.0,421.0,1518.0
3951,227.0,2116.0,2552.0,4737.0,13902.0,2779.0,0.0,412.0,820.0,2280.0,381.0,1333.0
3952,227.0,2116.0,2614.0,4749.0,13871.0,2779.0,0.0,417.0,839.0,2349.0,391.0,1300.0
3953,236.0,2116.0,1967.0,3409.0,9594.0,2857.0,0.0,493.0,1217.0,2466.0,520.0,1939.0
3954,227.0,2116.0,1973.0,3380.0,9543.0,2857.0,0.0,495.0,1230.0,2478.0,537.0,1849.0
3955,227.0,2116.0,1963.0,3680.0,9523.0,2856.0,0.0,500.0,1003.0,2161.0,451.0,1594.0
3956,227.0,2116.0,2274.0,4517.0,14064.0,2779.0,0.0,403.0,774.0,2067.0,337.0,1346.0
3957,227.0,2116.0,2592.0,4882.0,13997.0,2779.0,0.0,412.0,770.0,2237.0,357.0,1215.0
3958,227.0,2116.0,2589.0,4734.0,13996.0,2778.0,0.0,421.0,832.0,2321.0,390.0,1348.0
3959,227.0,2116.0,2206.0,3971.0,14276.0,2780.0,0.0,381.0,1013.0,2347.0,442.0,1722.0
3960,227.0,2116.0,1717.0,3448.0,14203.0,2780.0,0.0,387.0,897.0,1860.0,441.0,1651.0
3961,236.0,2185.0,1542.0,3332.0,9640.0,2856.0,1.0,500.0,875.0,1744.0,389.0,1553.0
3962,227.0,2116.0,2181.0,4250.0,9571.0,2856.0,0.0,504.0,876.0,2166.0,350.0,1459.0
3963,227.0,2116.0,2302.0,4184.0,14124.0,2778.0,0.0,412.0,964.0,2320.0,436.0,1538.0
3964,227.0,2116.0,1462.0,2831.0,9582.0,2854.0,0.0,513.0,1033.0,1900.0,474.0,1800.0
3965,227.0,2116.0,2329.0,4457.0,13674.0,2780.0,0.0,385.0,844.0,2193.0,369.0,1474.0
3966,227.0,2116.0,2619.0,4986.0,13680.0,2779.0,0.0,394.0,751.0,2239.0,340.0,1228.0
3967,227.0,2116.0,1690.0,3399.0,9081.0,2855.0,0.0,504.0,908.0,1877.0,413.0,1640.0
3968,227.0,2185.0,1170.0,2606.0,5046.0,2931.0,1.0,603.0,924.0,1587.0,409.0,1845.0
3969,227.0,2185.0,1774.0,3679.0,9647.0,2854.0,1.0,509.0,890.0,1944.0,344.0,1626.0
3970,236.0,2185.0,1020.0,2118.0,470.0,3007.0,1.0,697.0,1109.0,1711.0,489.0,2086.0
3971,227.0,2116.0,2215.0,4336.0,8766.0,2855.0,0.0,498.0,835.0,2091.0,381.0,1450.0
3972,227.0,2116.0,2120.0,3889.0,13157.0,2778.0,0.0,398.0,1013.0,2303.0,425.0,1859.0
3973,227.0,2116.0,2250.0,4240.0,13111.0,2778.0,0.0,408.0,853.0,2160.0,390.0,1520.0
3974,227.0,2185.0,1426.0,2889.0,111.0,3007.0,1.0,705.0,1017.0,1866.0,436.0,1806.0
3975,227.0,2185.0,889.0,2135.0,13142.0,2776.0,1.0,423.0,905.0,1401.0,395.0,2052.0
3976,236.0,2185.0,936.0,1992.0,4753.0,2930.0,1.0,608.0,1120.0,1681.0,467.0,2161.0
3977,227.0,2116.0,2215.0,4336.0,8766.0,2855.0,0.0,498.0,835.0,2091.0,381.0,1450.0
3978,227.0,2116.0,2120.0,3889.0,13157.0,2778.0,0.0,398.0,1013.0,2303.0,425.0,1859.0
3979,227.0,2116.0,2250.0,4240.0,13111.0,2778.0,0.0,408.0,853.0,2160.0,390.0,1520.0
3980,227.0,2185.0,1426.0,2889.0,111.0,3007.0,1.0,705.0,1017.0,1866.0,436.0,1806.0
3981,227.0,2185.0,889.0,2135.0,13142.0,2776.0,1.0,423.0,905.0,1401.0,395.0,2052.0
3982,236.0,2185.0,936.0,1992.0,4753.0,2930.0,1.0,608.0,1120.0,1681.0,467.0,2161.0
3983,227.0,2116.0,2316.0,3952.0,14002.0,2781.0,0.0,376.0,1098.0,2534.0,484.0,1780.0
3984,227.0,2116.0,2228.0,3802.0,14000.0,2781.0,0.0,385.0,1127.0,2509.0,502.0,1798.0
3985,227.0,2116.0,2296.0,4096.0,13933.0,2781.0,0.0,394.0,996.0,2374.0,445.0,1674.0
3986,227.0,2116.0,2360.0,4342.0,13934.0,2780.0,0.0,403.0,931.0,2312.0,421.0,1518.0
3987,227.0,2116.0,2552.0,4737.0,13902.0,2779.0,0.0,412.0,820.0,2280.0,381.0,1333.0
3988,227.0,2116.0,2614.0,4749.0,13871.0,2779.0,0.0,417.0,839.0,2349.0,391.0,1300.0
3989,236.0,2116.0,1967.0,3409.0,9594.0,2857.0,0.0,493.0,1217.0,2466.0,520.0,1939.0
3990,227.0,2116.0,1973.0,3380.0,9543.0,2857.0,0.0,495.0,1230.0,2478.0,537.0,1849.0
3991,227.0,2116.0,1963.0,3680.0,9523.0,2856.0,0.0,500.0,1003.0,2161.0,451.0,1594.0
3992,227.0,2116.0,2274.0,4517.0,14064.0,2779.0,0.0,403.0,774.0,2067.0,337.0,1346.0
3993,227.0,2116.0,2592.0,4882.0,13997.0,2779.0,0.0,412.0,770.0,2237.0,357.0,1215.0
3994,227.0,2116.0,2589.0,4734.0,13996.0,2778.0,0.0,421.0,832.0,2321.0,390.0,1348.0
3995,227.0,2116.0,2206.0,3971.0,14276.0,2780.0,0.0,381.0,1013.0,2347.0,442.0,1722.0
3996,227.0,2116.0,1717.0,3448.0,14203.0,2780.0,0.0,387.0,897.0,1860.0,441.0,1651.0
3997,236.0,2185.0,1542.0,3332.0,9640.0,2856.0,1.0,500.0,875.0,1744.0,389.0,1553.0
